desa_id,kabkota_id_full,nama_desa,nama_kabkota,vintage_year,sektor,count_total,potensi_weighted
4,3175,Penjaringan,Jakarta Utara,2025,7,106,702594848.717922
1,3175,Kamal Muara,Jakarta Utara,2018,9,92,702459114.7209016
1,3175,Kamal Muara,Jakarta Utara,2021,9,92,702459114.7209016
1,3175,Kamal Muara,Jakarta Utara,2020,9,92,702459114.7209016
7,3172,Bali Mester,Jakarta Timur,2024,9,34,700267032.2341608
4,3174,Kapuk,Jakarta Barat,2020,9,107,699791255.3901229
3,3171,Kebagusan,Jakarta Selatan,2018,7,196,699229004.3930234
1,3175,Pademangan Barat,Jakarta Utara,2025,9,86,697388436.5268055
7,3174,Glodok,Jakarta Barat,2020,9,20,696875458.4926641
7,3173,Kemayoran,Jakarta Pusat,2025,7,53,695710144.9695354
2,3173,Pegangsaan,Jakarta Pusat,2018,7,104,694302725.3195119
3,3173,Kartini,Jakarta Pusat,2020,9,54,691594584.0844707
3,3173,Kartini,Jakarta Pusat,2021,9,54,691594584.0844707
4,3172,Jati,Jakarta Timur,2018,9,91,690967918.367347
2,3171,Ragunan,Jakarta Selatan,2021,7,121,690068799.0952982
1,3173,Harapan Mulya,Jakarta Pusat,2018,7,107,689794266.0641904
6,3173,Bungur,Jakarta Pusat,2020,9,29,689209775.1738346
1,3171,Menteng Dalam,Jakarta Selatan,2021,7,115,687015397.3293898
4,3173,Gondangdia,Jakarta Pusat,2018,9,16,686824966.2631985
6,3174,Keagungan,Jakarta Barat,2018,7,29,685244236.0747037
6,3172,Kayu Putih,Jakarta Timur,2020,9,157,684686391.8367348
2,3171,Pondok Labu,Jakarta Selatan,2020,7,122,683961995.5634813
3,3171,Duren Tiga,Jakarta Selatan,2024,9,37,683544255.7247659
5,3171,Kuningan Barat,Jakarta Selatan,2020,9,146,683154377.6491959
5,3171,Kuningan Barat,Jakarta Selatan,2018,9,146,683154377.6491959
4,3174,Kebon Jeruk,Jakarta Barat,2021,9,78,682296474.0053699
4,3174,Kebon Jeruk,Jakarta Barat,2020,9,78,682296474.0053699
3,3172,Pisangan Baru,Jakarta Timur,2024,9,108,681999196.6106609
6,3171,Kramat Pela,Jakarta Selatan,2021,7,129,680908593.7975731
5,3172,Setu,Jakarta Timur,2020,7,186,677834310.9369969
1,3173,Kenari,Jakarta Pusat,2018,7,41,676268888.2982259
3,3172,Pulo Gebang,Jakarta Timur,2018,9,191,675264102.0408164
5,3171,Jati Padang,Jakarta Selatan,2025,9,175,674438803.5387326
6,3171,Pejaten Barat,Jakarta Selatan,2025,7,69,673844065.6538177
6,3172,Utan Kayu Utara,Jakarta Timur,2025,9,35,673614187.6136485
3,3172,Pulo Gebang,Jakarta Timur,2025,9,185,673614187.6136485
4,3171,Cipulir,Jakarta Selatan,2021,9,80,672562836.9104488
3,3172,Pulo Gebang,Jakarta Timur,2021,9,191,672123338.7755102
4,3173,Karang Anyar,Jakarta Pusat,2020,7,42,671760429.0429043
2,3171,Pesanggrahan,Jakarta Selatan,2020,7,105,671748388.4998478
6,3174,Kedoya Selatan,Jakarta Barat,2018,9,52,670633286.4155345
2,3171,Pesanggrahan,Jakarta Selatan,2024,9,77,670271551.7301102
6,3172,Kayu Putih,Jakarta Timur,2025,9,128,669973029.8427639
1,3171,Menteng Dalam,Jakarta Selatan,2020,7,113,668694986.7339394
6,3174,Cengkareng Barat,Jakarta Barat,2020,9,56,667717489.5180756
6,3174,Cengkareng Barat,Jakarta Barat,2018,9,56,667717489.5180756
2,3172,Cipinang,Jakarta Timur,2018,7,177,664543442.095095
7,3172,Ceger,Jakarta Timur,2025,7,146,663820169.2994093
5,3173,Mangga Dua Selatan,Jakarta Pusat,2018,7,71,662743510.5322614
5,3173,Kebon Sirih,Jakarta Pusat,2021,7,103,662743510.5322614
3,3171,Pulo,Jakarta Selatan,2018,9,56,661971296.1717014
1,3172,Jatinegara,Jakarta Timur,2021,7,155,661220724.8846195
3,3172,Tengah,Jakarta Timur,2021,7,155,661220724.8846195
3,3172,Pulo Gebang,Jakarta Timur,2020,9,190,659560285.7142857
1,3173,Johar Baru,Jakarta Pusat,2021,7,37,658235051.2769399
4,3173,Karang Anyar,Jakarta Pusat,2018,7,99,658235051.2769397
2,3173,Paseban,Jakarta Pusat,2018,9,33,658207259.3355653
1,3101,Pulau Tidung,Kepulauan Seribu,2025,9,58,657171575.6768754
5,3171,Bukit Duri,Jakarta Selatan,2024,7,24,656703274.8491087
1,3171,Karet Semanggi,Jakarta Selatan,2018,9,41,656675525.8023279
6,3173,Duri Pulo,Jakarta Pusat,2024,9,15,655251542.953893
5,3173,Kebon Sirih,Jakarta Pusat,2025,7,117,654584422.1141934
9,3171,Rawa Barat,Jakarta Selatan,2018,9,40,654027640.6176411
5,3171,Grogol Selatan,Jakarta Selatan,2020,9,126,654027640.6176411
9,3171,Rawa Barat,Jakarta Selatan,2020,9,40,654027640.6176411
6,3173,Duri Pulo,Jakarta Pusat,2021,7,104,653726592.0216184
3,3174,Tanah Sereal,Jakarta Barat,2018,9,152,653138505.0307813
3,3174,Tanah Sereal,Jakarta Barat,2020,9,152,653138505.0307813
3,3174,Tanah Sereal,Jakarta Barat,2021,9,152,653138505.0307813
2,3172,Penggilingan,Jakarta Timur,2025,9,87,651767240.988341
6,3173,Duri Pulo,Jakarta Pusat,2024,7,14,651218344.4454671
2,3171,Rawajati,Jakarta Selatan,2018,7,156,650374576.138489
1,3172,Pinang Ranti,Jakarta Timur,2020,9,120,650137995.9183674
2,3173,Petojo Selatan,Jakarta Pusat,2021,7,104,649218132.7662969
4,3173,Galur,Jakarta Pusat,2020,7,59,649218132.7662969
5,3173,Petojo Utara,Jakarta Pusat,2020,7,30,649218132.7662967
3,3171,Duren Tiga,Jakarta Selatan,2018,7,165,647321174.3725805
6,3171,Cikoko,Jakarta Selatan,2024,7,53,646279413.3435674
1,3174,Sukabumi Selatan,Jakarta Barat,2021,7,87,646087422.5847206
1,3174,Tanjung Duren Utara,Jakarta Barat,2025,7,105,645393296.3272959
3,3174,Meruya Selatan,Jakarta Barat,2025,9,73,644318343.8615122
1,3173,Pasar Baru,Jakarta Pusat,2025,7,46,644302991.400358
2,3171,Pela Mampang,Jakarta Selatan,2018,7,168,644267772.6066723
2,3173,Cempaka Putih Timur,Jakarta Pusat,2018,9,59,643898405.8717487
5,3172,Rambutan,Jakarta Timur,2024,7,46,643238879.1662236
4,3175,Lagoa,Jakarta Utara,2020,9,166,643215574.9251629
4,3174,Tegal Alur,Jakarta Barat,2025,7,67,641726288.9617999
1,3171,Gandaria Utara,Jakarta Selatan,2020,7,174,641214370.8407638
5,3174,Kamal,Jakarta Barat,2021,7,43,641192820.8984728
6,3173,Kebon Kacang,Jakarta Pusat,2021,7,32,640201214.2556537
4,3172,Susukan,Jakarta Timur,2024,9,24,639374246.8224946
4,3171,Petogogan,Jakarta Selatan,2024,7,25,635855551.8380259
2,3171,Rawajati,Jakarta Selatan,2020,7,88,635107567.3089471
6,3172,Utan Kayu Utara,Jakarta Timur,2020,7,102,634638987.2008157
6,3172,Utan Kayu Utara,Jakarta Timur,2021,7,102,634638987.2008157
3,3174,Meruya Selatan,Jakarta Barat,2021,9,66,632727926.7485694
4,3175,Cilincing,Jakarta Utara,2018,7,73,632629456.482243
3,3173,Sumur Batu,Jakarta Pusat,2021,7,78,631184295.7450107
3,3171,Cilandak Barat,Jakarta Selatan,2020,7,111,629000763.7771302
4,3174,Kapuk,Jakarta Barat,2021,9,102,626896332.9536518
1,3174,Sukabumi Selatan,Jakarta Barat,2020,7,86,626509015.8397291
1,3174,Sukabumi Selatan,Jakarta Barat,2018,7,86,626509015.8397291
6,3171,Tanjung Barat,Jakarta Selatan,2024,7,30,625431690.3324845
3,3171,Tegal Parang,Jakarta Selatan,2025,7,51,623438407.1993982
7,3172,Cawang,Jakarta Timur,2025,7,226,622969697.3425225
2,3171,Srengseng Sawah,Jakarta Selatan,2025,9,73,622792588.8533342
3,3172,Jatinegara Kaum,Jakarta Timur,2018,7,81,621348118.3589139
3,3174,Meruya Selatan,Jakarta Barat,2020,9,65,621064739.1587341
3,3171,Cilandak Barat,Jakarta Selatan,2018,7,137,619840558.479405
1,3172,Pinang Ranti,Jakarta Timur,2021,7,75,618025401.1484385
5,3171,Lenteng Agung,Jakarta Selatan,2018,9,81,616957248.0320258
4,3175,Warakas,Jakarta Utara,2024,9,55,616912836.5086014
6,3174,Kedoya Selatan,Jakarta Barat,2024,9,38,615181927.7233123
8,3172,Lubang Buaya,Jakarta Timur,2024,9,61,615017132.6578281
4,3175,Cilincing,Jakarta Utara,2021,9,114,615004365.4986207
4,3173,Kebon Kelapa,Jakarta Pusat,2018,7,28,613150458.7237247
5,3174,Krendang,Jakarta Barat,2025,7,109,612390230.0378319
5,3174,Kota Bambu Selatan,Jakarta Barat,2025,9,60,612368673.917966
2,3173,Paseban,Jakarta Pusat,2025,7,104,610031555.687573
10,3174,Roa Malaka,Jakarta Barat,2020,9,30,609401551.5688987
4,3175,Lagoa,Jakarta Utara,2018,9,162,609362123.6133122
4,3175,Cilincing,Jakarta Utara,2025,9,117,608187589.9943072
3,3101,Pulau Untung Jawa,Kepulauan Seribu,2024,9,70,608079511.4942528
1,3173,Cideng,Jakarta Pusat,2021,9,44,605741463.3015709
6,3172,Bambu Apus,Jakarta Timur,2025,7,190,605097615.8613846
3,3171,Kebagusan,Jakarta Selatan,2025,7,207,604867901.4530331
2,3175,Rorotan,Jakarta Utara,2020,7,51,604512591.7496988
2,3175,Tugu Selatan,Jakarta Utara,2020,9,160,603719881.7280037
2,3175,Tugu Selatan,Jakarta Utara,2021,9,160,603719881.7280037
2,3173,Paseban,Jakarta Pusat,2021,9,31,603356654.3909348
3,3175,Ancol,Jakarta Utara,2021,7,116,599826447.6276081
4,3173,Karang Anyar,Jakarta Pusat,2021,7,38,599625080.9577602
3,3171,Tebet Timur,Jakarta Selatan,2024,9,35,597271679.7595041
5,3172,Cakung Timur,Jakarta Timur,2020,9,158,596745020.4081633
5,3172,Cakung Timur,Jakarta Timur,2021,9,158,596745020.4081633
3,3173,Cempaka Putih Barat,Jakarta Pusat,2025,7,70,596322981.4024589
4,3171,Cipulir,Jakarta Selatan,2018,9,31,595774166.5545313
1,3171,Lebak Bulus,Jakarta Selatan,2021,9,38,595774166.5545313
1,3171,Lebak Bulus,Jakarta Selatan,2018,9,38,595774166.5545313
1,3171,Lebak Bulus,Jakarta Selatan,2020,9,38,595774166.5545313
2,3173,Kampung Rawa,Jakarta Pusat,2024,9,50,595683220.8671755
2,3171,Pela Mampang,Jakarta Selatan,2025,9,125,595450475.1963586
2,3171,Ragunan,Jakarta Selatan,2018,7,154,595413344.3521378
3,3171,Kebagusan,Jakarta Selatan,2020,7,162,595413344.3521378
6,3172,Rawa Bunga,Jakarta Timur,2020,9,27,593604257.1428572
4,3171,Pancoran,Jakarta Selatan,2021,9,75,593126281.3698446
5,3172,Cipinang Besar Utara,Jakarta Timur,2024,7,38,592985841.7313625
3,3173,Karet Tengsin,Jakarta Pusat,2024,7,33,592775672.5080534
5,3175,Sungai Bambu,Jakarta Utara,2025,9,38,591969254.2611257
5,3172,Rambutan,Jakarta Timur,2018,7,65,588120946.2541591
5,3171,Grogol Selatan,Jakarta Selatan,2021,9,121,587830511.000471
1,3172,Pinang Ranti,Jakarta Timur,2018,9,116,584181967.3469388
4,3171,Pasar Minggu,Jakarta Selatan,2024,9,25,583998975.7648485
1,3171,Cilandak Timur,Jakarta Selatan,2025,7,88,583644466.3143302
1,3171,Kalibata,Jakarta Selatan,2025,7,160,583644466.3143302
2,3171,Pela Mampang,Jakarta Selatan,2021,7,50,583199737.2885042
3,3171,Ciganjur,Jakarta Selatan,2018,7,145,583199737.2885042
4,3174,Kapuk,Jakarta Barat,2025,9,106,583081476.4697155
7,3173,Kemayoran,Jakarta Pusat,2020,7,47,581591243.9364742
2,3172,Cipinang,Jakarta Timur,2020,7,152,581475511.8332082
1,3101,Pulau Panggang,Kepulauan Seribu,2020,9,149,580968286.0385925
4,3171,Kebon Baru,Jakarta Selatan,2025,9,20,580260412.0535942
1,3101,Pulau Tidung,Kepulauan Seribu,2018,9,156,578380454.0295119
8,3172,Kampung Melayu,Jakarta Timur,2021,7,68,578152794.6227326
1,3172,Pondok Ranggon,Jakarta Timur,2020,7,124,578152794.6227326
6,3172,Rawa Bunga,Jakarta Timur,2021,9,128,577900440.8163266
2,3101,Pulau Kelapa,Kepulauan Seribu,2018,7,226,577580709.7882084
1,3174,Krukut,Jakarta Barat,2024,9,33,577407598.8280213
3,3173,Kartini,Jakarta Pusat,2024,7,17,576077766.2402209
3,3172,Tengah,Jakarta Timur,2025,7,169,574459761.8937194
11,3174,Pekojan,Jakarta Barat,2020,9,59,574411988.7993925
10,3174,Roa Malaka,Jakarta Barat,2021,7,41,572668397.2910024
1,3174,Kalianyar,Jakarta Barat,2021,7,112,572668397.2910024
4,3172,Ujung Menteng,Jakarta Timur,2024,9,38,572392182.8696618
5,3172,Utan Kayu Selatan,Jakarta Timur,2025,7,206,571906607.3964142
3,3172,Jatinegara Kaum,Jakarta Timur,2020,7,60,571507360.2017817
2,3101,Pulau Pari,Kepulauan Seribu,2024,9,66,570576810.3448277
2,3175,Tugu Selatan,Jakarta Utara,2018,9,151,569866430.4161531
1,3175,Pademangan Barat,Jakarta Utara,2021,9,82,569866430.4161531
5,3173,Petamburan,Jakarta Pusat,2025,9,19,568963293.0818528
7,3174,Glodok,Jakarta Barat,2018,7,59,567773795.6047544
6,3174,Jembatan Besi,Jakarta Barat,2020,7,51,567773795.6047544
6,3174,Keagungan,Jakarta Barat,2021,7,24,567773795.6047544
3,3174,Taman Sari,Jakarta Barat,2021,7,53,567773795.6047544
6,3172,Kayu Putih,Jakarta Timur,2021,9,127,565337387.7551022
3,3174,Meruya Selatan,Jakarta Barat,2025,7,86,564719134.2863839
7,3174,Jelambar Baru,Jakarta Barat,2025,9,106,564444169.002647
4,3173,Serdang,Jakarta Pusat,2025,9,78,564374879.4279668
6,3171,Manggarai Selatan,Jakarta Selatan,2024,7,22,562888521.299236
1,3174,Kalianyar,Jakarta Barat,2020,7,111,562879193.9185066
3,3174,Meruya Selatan,Jakarta Barat,2021,7,79,562879193.9185066
6,3174,Cengkareng Barat,Jakarta Barat,2021,9,66,562748801.2095572
1,3174,Krukut,Jakarta Barat,2018,9,27,562748801.2095572
2,3172,Penggilingan,Jakarta Timur,2021,9,87,562196624.4897959
1,3172,Jatinegara,Jakarta Timur,2018,9,156,562196624.4897959
4,3171,Jagakarsa,Jakarta Selatan,2018,7,70,561825924.9271455
1,3171,Lebak Bulus,Jakarta Selatan,2021,7,82,561825924.9271455
2,3171,Rawajati,Jakarta Selatan,2021,7,82,561825924.9271455
4,3172,Ujung Menteng,Jakarta Timur,2025,7,33,561693989.4071925
5,3172,Kramat Jati,Jakarta Timur,2021,7,125,561539208.5703553
5,3173,Petamburan,Jakarta Pusat,2018,7,70,559048947.6598667
1,3171,Cilandak Timur,Jakarta Selatan,2020,9,154,558703773.968916
1,3171,Cilandak Timur,Jakarta Selatan,2021,9,154,558703773.968916
1,3173,Rawa Sari,Jakarta Pusat,2025,7,66,558624402.1183954
2,3173,Paseban,Jakarta Pusat,2020,9,34,558045285.0888488
3,3174,Taman Sari,Jakarta Barat,2018,7,29,557984592.2322587
3,3174,Meruya Selatan,Jakarta Barat,2020,7,23,557984592.2322587
3,3171,Ciganjur,Jakarta Selatan,2021,9,120,556055888.7842293
3,3171,Ciganjur,Jakarta Selatan,2020,9,120,556055888.7842293
4,3172,Halim Perdana Kusumah,Jakarta Timur,2018,9,57,555915097.9591837
1,3172,Pinang Ranti,Jakarta Timur,2021,9,114,555915097.9591837
1,3175,Rawabadak Selatan,Jakarta Utara,2018,9,97,555760825.702882
6,3173,Kebon Kosong,Jakarta Pusat,2020,9,27,555660476.1782128
5,3171,Menteng Atas,Jakarta Selatan,2025,7,163,554462242.9986137
1,3175,Rawabadak Selatan,Jakarta Utara,2025,9,96,554126470.883702
1,3172,Cibubur,Jakarta Timur,2024,9,71,554124347.2461619
11,3174,Pekojan,Jakarta Barat,2021,9,101,554001410.5171807
4,3175,Cilincing,Jakarta Utara,2021,7,35,552965006.4067011
5,3171,Cipete Selatan,Jakarta Selatan,2025,7,27,551809313.6062758
3,3174,Kedaung Kali Angke,Jakarta Barat,2024,9,41,550425935.3313847
1,3173,Cideng,Jakarta Pusat,2020,7,21,550032029.1492237
4,3172,Pondok Kopi,Jakarta Timur,2021,9,155,549633571.4285715
3,3174,Kedaung Kali Angke,Jakarta Barat,2020,7,59,548195388.8597629
6,3174,Kedoya Selatan,Jakarta Barat,2018,7,52,548195388.8597629
5,3172,Rambutan,Jakarta Timur,2024,9,42,548035068.7049954
4,3171,Jagakarsa,Jakarta Selatan,2025,9,51,546842273.139513
4,3171,Petukangan Selatan,Jakarta Selatan,2018,7,123,546558916.0976034
1,3172,Bale Kambang,Jakarta Timur,2025,9,70,546173665.632688
5,3171,Jati Padang,Jakarta Selatan,2020,9,171,545464348.045482
1,3171,Bintaro,Jakarta Selatan,2018,9,58,545464348.045482
5,3171,Jati Padang,Jakarta Selatan,2021,9,171,545464348.045482
2,3174,Kalideres,Jakarta Barat,2024,9,61,545029602.6320574
4,3174,Tegal Alur,Jakarta Barat,2024,9,53,545029602.6320574
1,3101,Pulau Panggang,Kepulauan Seribu,2018,9,120,544738637.9114642
5,3175,Semper Timur,Jakarta Utara,2021,7,30,543592718.1625198
6,3174,Keagungan,Jakarta Barat,2025,9,63,543144389.040283
4,3174,Kebon Jeruk,Jakarta Barat,2025,9,47,543144389.040283
3,3171,Ulujami,Jakarta Selatan,2018,9,85,542816462.8607953
3,3171,Kebayoran Lama Utara,Jakarta Selatan,2018,9,31,542816462.8607953
5,3173,Petamburan,Jakarta Pusat,2024,7,32,542681953.704556
2,3173,Petojo Selatan,Jakarta Pusat,2025,7,105,541488684.262003
1,3173,Harapan Mulya,Jakarta Pusat,2025,7,99,541488684.262003
1,3174,Joglo,Jakarta Barat,2025,9,140,540481916.5449874
2,3172,Pal Meriem,Jakarta Timur,2018,9,21,537070518.367347
4,3173,Kebon Melati,Jakarta Pusat,2018,7,38,536506651.3832592
2,3173,Gunung Sahari Utara,Jakarta Pusat,2021,7,14,536506651.3832591
2,3173,Gunung Sahari Utara,Jakarta Pusat,2020,7,14,536506651.3832591
4,3174,Kapuk,Jakarta Barat,2018,9,63,536506629.1324276
4,3172,Halim Perdana Kusumah,Jakarta Timur,2025,7,157,536162444.43413824
5,3171,Jati Padang,Jakarta Selatan,2025,7,100,535891737.25224864
3,3174,Kedaung Kali Angke,Jakarta Barat,2025,7,64,535383075.3624159
6,3174,Jembatan Besi,Jakarta Barat,2025,7,85,535383075.3624159
1,3174,Semanan,Jakarta Barat,2025,7,63,535383075.3624159
5,3174,Jelambar,Jakarta Barat,2024,9,11,534236937.23340285
8,3172,Lubang Buaya,Jakarta Timur,2025,7,114,533609289.93683285
2,3174,Slipi,Jakarta Barat,2018,9,16,533590832.2349687
4,3171,Jagakarsa,Jakarta Selatan,2020,9,129,532224922.122048
4,3171,Petukangan Selatan,Jakarta Selatan,2018,9,101,532224922.122048
2,3171,Srengseng Sawah,Jakarta Selatan,2021,9,72,532224922.122048
3,3173,Cempaka Putih Barat,Jakarta Pusat,2021,9,38,531812387.0718516
2,3171,Cipete Utara,Jakarta Selatan,2024,7,30,531616936.78261185
1,3172,Kebon Manggis,Jakarta Timur,2025,9,14,531609034.54914963
7,3171,Pejaten Timur,Jakarta Selatan,2024,9,15,530908159.7862259
4,3171,Cipulir,Jakarta Selatan,2025,9,12,528614197.3681959
3,3172,Kebon Pala,Jakarta Timur,2021,7,79,528312036.46560055
3,3171,Ulujami,Jakarta Selatan,2021,7,79,528238505.50215304
3,3101,Pulau Harapan,Kepulauan Seribu,2018,9,72,527917729.8524404
4,3174,Kota Bambu Utara,Jakarta Barat,2020,9,59,527759238.440051
1,3172,Pinang Ranti,Jakarta Timur,2025,7,80,525949826.4449166
3,3171,Kebagusan,Jakarta Selatan,2021,7,102,525185103.7362447
2,3173,Petojo Selatan,Jakarta Pusat,2018,9,62,524657960.33994335
6,3174,Jembatan Besi,Jakarta Barat,2025,9,100,524507081.5732144
1,3171,Karet Semanggi,Jakarta Selatan,2020,9,40,524281266.5679876
7,3171,Gunung,Jakarta Selatan,2025,9,39,522538172.1110902
1,3175,Sunter Agung,Jakarta Utara,2018,9,43,521907374.39103127
3,3173,Sumur Batu,Jakarta Pusat,2025,7,61,520925822.8343319
5,3171,Bukit Duri,Jakarta Selatan,2020,7,44,519078300.20442784
1,3171,Bangka,Jakarta Selatan,2020,7,75,519078300.20442784
1,3174,Kalianyar,Jakarta Barat,2020,9,146,519011847.74767447
1,3174,Kalianyar,Jakarta Barat,2021,9,146,519011847.74767447
2,3171,Pondok Labu,Jakarta Selatan,2021,9,108,518985496.198614
1,3101,Pulau Tidung,Kepulauan Seribu,2020,9,106,518860317.8206584
4,3174,Duri Utara,Jakarta Barat,2020,7,58,518827778.74227566
2,3172,Makasar,Jakarta Timur,2021,7,36,518343884.83417416
5,3172,Rawamangun,Jakarta Timur,2025,7,102,518290362.9530003
3,3172,Kebon Pala,Jakarta Timur,2021,9,14,518225938.77551025
5,3171,Grogol Selatan,Jakarta Selatan,2024,9,10,517635455.79157025
6,3172,Bambu Apus,Jakarta Timur,2024,9,73,517588675.9991623
3,3174,Kelapa Dua,Jakarta Barat,2025,7,53,517048038.5349359
5,3172,Gedong,Jakarta Timur,2025,9,79,517044403.4656113
5,3171,Pengadegan,Jakarta Selatan,2020,7,99,516024898.4385195
5,3171,Pengadegan,Jakarta Selatan,2021,7,99,516024898.4385195
4,3171,Mampang Prapatan,Jakarta Selatan,2020,7,120,516024898.4385195
5,3172,Kramat Jati,Jakarta Timur,2025,7,152,515737208.4556949
2,3175,Rorotan,Jakarta Utara,2018,7,57,515475853.4299757
7,3172,Klender,Jakarta Timur,2018,9,103,515085175.5102041
1,3172,Pinang Ranti,Jakarta Timur,2018,7,131,515021167.6236986
2,3173,Paseban,Jakarta Pusat,2018,7,50,513964355.10665166
6,3174,Kembangan Utara,Jakarta Barat,2025,9,41,513857191.5920324
4,3171,Pancoran,Jakarta Selatan,2018,9,24,513689725.82924044
1,3171,Gandaria Utara,Jakarta Selatan,2018,9,118,513689725.8292404
7,3171,Manggarai,Jakarta Selatan,2021,7,46,512971496.67261106
7,3172,Ceger,Jakarta Timur,2021,7,122,511698450.41322315
6,3172,Rawa Bunga,Jakarta Timur,2018,7,80,511698450.41322315
1,3172,Bale Kambang,Jakarta Timur,2020,7,60,511698450.41322315
1,3172,Pondok Ranggon,Jakarta Timur,2021,7,122,511698450.41322315
7,3172,Rawa Terate,Jakarta Timur,2024,9,24,511499397.4579957
6,3175,Semper Barat,Jakarta Utara,2025,9,35,510877575.595218
2,3173,Pegangsaan,Jakarta Pusat,2018,9,104,510349106.8761267
10,3174,Roa Malaka,Jakarta Barat,2018,9,20,510264457.0552979
5,3172,Rambutan,Jakarta Timur,2025,9,43,509762087.9238421
3,3171,Ciganjur,Jakarta Selatan,2025,7,81,509362443.32887
3,3174,Kedaung Kali Angke,Jakarta Barat,2021,7,57,509038575.3697799
2,3172,Makasar,Jakarta Timur,2018,9,162,508803648.97959185
3,3175,Ancol,Jakarta Utara,2025,7,133,507278906.21718687
7,3174,Kedoya Utara,Jakarta Barat,2024,9,71,507255273.73676634
4,3172,Susukan,Jakarta Timur,2020,9,84,505662885.71428573
3,3172,Munjul,Jakarta Timur,2020,7,99,505053015.99227226
4,3173,Kebon Melati,Jakarta Pusat,2020,7,25,504947436.5960086
5,3174,Mangga Besar,Jakarta Barat,2021,7,27,504143973.683532
3,3171,Duren Tiga,Jakarta Selatan,2020,7,94,503811291.37488586
1,3172,Pinang Ranti,Jakarta Timur,2025,9,43,502479772.3820729
2,3174,Slipi,Jakarta Barat,2025,7,113,502380009.0729519
2,3171,Kebayoran Lama Selatan,Jakarta Selatan,2025,9,55,501272083.7112202
5,3173,Petojo Utara,Jakarta Pusat,2025,7,66,500362961.4066609
6,3173,Kebon Kacang,Jakarta Pusat,2025,7,38,500362961.4066609
6,3172,Cakung Barat,Jakarta Timur,2024,9,34,499320840.37566245
7,3174,Glodok,Jakarta Barat,2020,7,39,499249371.9972841
2,3174,Maphar,Jakarta Barat,2021,7,31,499249371.99728405
4,3171,Gandaria Selatan,Jakarta Selatan,2025,7,106,498750725.75951856
3,3174,Tanah Sereal,Jakarta Barat,2025,7,76,498713001.7074559
6,3173,Bungur,Jakarta Pusat,2021,9,51,498425062.3229462
1,3171,Pondok Pinang,Jakarta Selatan,2021,9,50,497802414.7211196
7,3171,Manggarai,Jakarta Selatan,2024,9,55,497726399.7995868
1,3171,Cipedak,Jakarta Selatan,2024,9,35,497726399.7995868
6,3171,Kramat Pela,Jakarta Selatan,2020,7,127,497704487.8430691
2,3175,Rorotan,Jakarta Utara,2021,7,45,496731276.94161296
4,3175,Cilincing,Jakarta Utara,2020,7,32,496731276.9416129
2,3173,Petojo Selatan,Jakarta Pusat,2020,7,18,495930518.0853656
1,3174,Joglo,Jakarta Barat,2021,9,123,495685472.5680038
3,3174,Tanah Sereal,Jakarta Barat,2025,9,53,495219884.1249639
1,3172,Bidara Cina,Jakarta Timur,2021,7,105,495084864.3608458
4,3174,Tangki,Jakarta Barat,2025,7,35,495045994.3419599
6,3171,Pejaten Barat,Jakarta Selatan,2018,7,86,494651086.07716066
4,3171,Pancoran,Jakarta Selatan,2020,7,73,494651086.07716066
1,3174,Duri Kosambi,Jakarta Barat,2021,9,35,492769675.67054486
4,3172,Kayu Manis,Jakarta Timur,2021,7,98,491762147.15037036
4,3172,Kayu Manis,Jakarta Timur,2020,7,98,491762147.15037036
5,3171,Jati Padang,Jakarta Selatan,2018,7,114,491597684.31125224
2,3172,Kelapa Dua Wetan,Jakarta Timur,2025,9,127,491556299.06941915
7,3172,Bali Mester,Jakarta Timur,2025,9,38,491556299.06941915
5,3173,Petojo Utara,Jakarta Pusat,2021,7,53,491422058.8300441
4,3172,Susukan,Jakarta Timur,2025,7,37,490205663.4826406
1,3172,Pekayon,Jakarta Timur,2020,9,44,489959069.38775516
6,3171,Grogol Utara,Jakarta Selatan,2020,9,56,489858759.1670591
1,3171,Lebak Bulus,Jakarta Selatan,2025,7,82,488139008.19016707
1,3172,Pekayon,Jakarta Timur,2024,9,31,487142283.29332924
5,3172,Cakung Timur,Jakarta Timur,2024,9,40,487142283.29332924
3,3172,Ciracas,Jakarta Timur,2024,9,73,487142283.29332924
1,3173,Menteng,Jakarta Pusat,2018,7,62,486913599.5747226
3,3173,Cikini,Jakarta Pusat,2021,7,87,486913599.5747226
2,3173,Cempaka Putih Timur,Jakarta Pusat,2020,7,34,486913599.5747226
3,3173,Cikini,Jakarta Pusat,2020,7,87,486913599.5747226
5,3173,Utan Panjang,Jakarta Pusat,2025,7,42,486654387.1215469
2,3174,Duri Selatan,Jakarta Barat,2025,7,76,484044972.2454719
1,3173,Kenari,Jakarta Pusat,2020,7,39,482405140.3194011
4,3171,Kebon Baru,Jakarta Selatan,2021,9,29,481915103.6129987
4,3174,Kota Bambu Utara,Jakarta Barat,2025,9,59,481907521.6484864
2,3172,Cipinang,Jakarta Timur,2021,7,145,481793995.5189439
6,3173,Duri Pulo,Jakarta Pusat,2025,9,16,481783433.6580205
4,3172,Dukuh,Jakarta Timur,2024,9,67,481053004.75216264
2,3171,Pesanggrahan,Jakarta Selatan,2025,7,101,480180220.0131535
4,3171,Gandaria Selatan,Jakarta Selatan,2025,9,66,480005995.3113503
3,3174,Tanah Sereal,Jakarta Barat,2018,7,53,479670965.2522926
